id,edad,abandono,viajes,departamento,distancia_casa,educacion,carrera,satisfaccion_entorno,implicacion,nivel_laboral,puesto,satisfaccion_trabajo,estado_civil,salario_mes,num_empresas_anteriores,horas_extra,incremento_salario_porc,evaluacion,satisfaccion_companeros,nivel_acciones,anos_experiencia,num_formaciones_ult_ano,anos_compania,anos_desde_ult_promocion,anos_con_manager_actual
1778,43,No,Travel_Rarely,Human Resources,2,Universitaria,Life Sciences,Media,Alta,1,Human Resources,Alta,Single,3539.0,0,No,13,Alta,Media,0,10,5,9,1,8
1780,21,Yes,Travel_Rarely,Sales,7,Universitaria,Marketing,Media,Alta,1,Sales Representative,Alta,Single,2679.0,1,No,13,Alta,Media,0,1,3,1,1,0
1784,31,No,Travel_Rarely,Sales,29,Universitaria,Marketing,Baja,Media,2,Sales Executive,Media,Married,5468.0,1,No,14,Alta,Baja,2,13,3,12,5,7
1786,51,No,Travel_Rarely,Research & Development,3,Universitaria,Software Technologist,Baja,Alta,3,CTO,Alta,Married,13116.0,2,No,11,Alta,Muy_Alta,0,15,2,2,2,2
1787,37,No,Travel_Rarely,Sales,9,Universitaria,Marketing,Media,Media,2,Sales Executive,Media,Married,4189.0,1,No,14,Alta,Baja,2,5,2,5,0,3
1789,46,No,Travel_Rarely,Research & Development,2,Universitaria,Systems Engineer,Alta,Alta,5,Research Director,Alta,Divorced,19328.0,7,Yes,17,Alta,Alta,1,24,3,2,2,2
1790,36,No,Travel_Rarely,Research & Development,10,Universitaria,Software Engineer,Muy_Alta,Alta,3,Software Engineer,Alta,Married,8321.0,7,Yes,13,Alta,Muy_Alta,1,15,1,12,5,7
1792,44,Yes,Travel_Frequently,Research & Development,1,Universitaria,Systems Engineer,Alta,Alta,1,Research Scientist,Alta,Divorced,2342.0,1,Yes,12,Alta,Alta,3,6,2,5,2,3
1794,37,No,Travel_Rarely,Human Resources,8,Universitaria,Other,Alta,Alta,2,Human Resources,Alta,Divorced,4071.0,2,No,13,Alta,Alta,0,19,4,10,4,7
1797,35,Yes,Travel_Rarely,Sales,27,Universitaria,Life Sciences,Alta,Alta,2,Sales Executive,Alta,Single,5813.0,1,Yes,18,Alta,Muy_Alta,0,10,2,10,7,7
1798,33,No,Travel_Rarely,Financial,8,Master,Ingeniería Administrativa,Muy_Alta,Muy_Alta,1,Financial Analyst,Muy_Alta,Married,3143.0,6,No,19,Alta,Media,1,14,1,10,7,6
1799,28,No,Travel_Rarely,Research & Development,1,Universitaria,Software Engineer,Alta,Alta,1,Research Scientist,Alta,Married,2044.0,1,No,11,Alta,Alta,1,5,6,5,0,3
1800,39,No,Travel_Rarely,Research & Development,10,Universitaria,Systems Engineer,Alta,Alta,3,Research Director,Alta,Single,13464.0,7,No,21,Muy_Alta,Alta,0,9,3,4,2,2
1801,46,No,Non-Travel,Sales,26,Universitaria,Life Sciences,Media,Media,2,Sales Executive,Media,Single,7991.0,8,No,15,Alta,Alta,0,6,3,2,2,2
1802,40,No,Travel_Rarely,Financial,2,Universitaria,Ingeniería Administrativa,Alta,Alta,1,Treasurer,Alta,Married,3377.0,4,No,17,Alta,Muy_Alta,1,7,5,4,0,2
1803,42,No,Travel_Rarely,Research & Development,13,Master,Systems Engineer,Media,Muy_Alta,2,Software Engineer,Muy_Alta,Married,5538.0,5,No,18,Alta,Alta,2,10,2,0,0,0
1804,35,No,Non-Travel,Research & Development,2,Universitaria,Systems Engineer,Media,Alta,2,Data Scientist,Alta,Divorced,5762.0,2,No,14,Alta,Alta,1,15,6,7,1,7
1807,34,Yes,Travel_Frequently,Research & Development,9,Universitaria,Software Engineer,Muy_Alta,Alta,2,Laboratory Technician,Alta,Married,5346.0,4,No,17,Alta,Alta,1,11,3,7,0,7
1809,37,Yes,Travel_Rarely,Research & Development,10,Universitaria,Systems Engineer,Muy_Alta,Alta,2,Data Scientist,Alta,Single,4213.0,1,No,15,Alta,Media,0,10,4,10,0,8
1812,39,No,Travel_Frequently,Sales,20,Universitaria,Life Sciences,Alta,Alta,2,Sales Executive,Alta,Divorced,4127.0,2,No,18,Alta,Muy_Alta,1,7,6,2,2,2
1813,43,No,Non-Travel,Research & Development,9,Universitaria,Software Engineer,Baja,Alta,1,Research Scientist,Alta,Single,2438.0,4,No,13,Alta,Alta,0,7,2,3,1,2
1814,41,No,Travel_Rarely,Research & Development,5,Master,Software Engineer,Media,Muy_Alta,2,Software Engineer,Muy_Alta,Single,6870.0,3,No,12,Alta,Baja,0,11,3,3,1,2
1815,41,No,Travel_Rarely,Sales,4,Universitaria,Marketing,Alta,Alta,3,Sales Executive,Alta,Divorced,10447.0,0,Yes,13,Alta,Muy_Alta,1,23,3,22,13,5
1816,30,No,Travel_Rarely,Research & Development,10,Universitaria,Systems Engineer,Baja,Alta,3,Data Scientist,Alta,Single,9667.0,9,No,14,Alta,Media,0,9,3,7,0,2
1818,26,Yes,Travel_Rarely,Human Resources,20,Universitaria,Medical,Muy_Alta,Alta,1,Human Resources,Alta,Married,2148.0,0,Yes,11,Alta,Alta,0,6,3,5,1,4
1821,46,Yes,Travel_Rarely,Research & Development,21,Universitaria,Systems Engineer,Muy_Alta,Alta,2,Software Engineer,Alta,Married,8926.0,4,No,22,Muy_Alta,Muy_Alta,1,13,2,9,3,7
1822,40,No,Travel_Rarely,Research & Development,1,Universitaria,Software Engineer,Alta,Alta,2,Software Engineer,Alta,Divorced,6513.0,4,No,17,Alta,Muy_Alta,1,12,3,5,0,3
1823,34,No,Travel_Rarely,Sales,8,Master,Technical Degree,Media,Muy_Alta,2,Sales Executive,Muy_Alta,Married,6799.0,1,No,21,Muy_Alta,Alta,2,10,5,10,4,8
1824,58,No,Non-Travel,Sales,2,Universitaria,Medical,Media,Alta,4,CMO,Alta,Divorced,16291.0,4,No,22,Muy_Alta,Muy_Alta,1,37,0,16,14,14
1826,35,No,Travel_Rarely,Research & Development,23,Primaria,Systems Engineer,Media,Baja,1,Laboratory Technician,Baja,Married,2705.0,0,No,16,Alta,Media,1,6,2,5,0,3
1827,47,No,Travel_Rarely,Research & Development,4,Universitaria,Software Engineer,Alta,Media,3,Data Scientist,Media,Divorced,10333.0,8,Yes,12,Alta,Alta,1,28,4,22,14,10
1829,40,No,Travel_Rarely,Research & Development,12,Universitaria,Software Engineer,Media,Alta,2,Software Engineer,Alta,Divorced,4448.0,2,No,12,Alta,Media,1,15,3,7,7,7
1830,54,No,Travel_Rarely,Financial,7,Universitaria,Finanzas,Muy_Alta,Alta,2,Financial Analyst,Alta,Married,6854.0,4,No,15,Alta,Media,1,14,2,7,1,7
1833,31,No,Travel_Frequently,Sales,7,Universitaria,Marketing,Baja,Alta,3,Sales Executive,Alta,Married,9637.0,2,No,14,Alta,Muy_Alta,2,9,3,3,2,2
1836,26,No,Travel_Rarely,Sales,10,Universitaria,Medical,Alta,Alta,2,Sales Executive,Alta,Single,4684.0,1,No,13,Alta,Baja,0,5,4,5,1,2
1837,58,No,Travel_Frequently,Financial,15,Universitaria,Ingeniería Administrativa,Baja,Alta,4,Financial Director,Alta,Married,15787.0,2,Yes,14,Alta,Media,0,23,3,2,2,2
1845,45,No,Non-Travel,Sales,2,Universitaria,Life Sciences,Alta,Alta,2,Sales Executive,Alta,Married,5154.0,4,No,22,Muy_Alta,Media,2,10,3,8,5,7
1849,43,No,Travel_Frequently,Sales,2,Universitaria,Life Sciences,Baja,Alta,2,Sales Executive,No aplica,Married,5675.0,1,No,20,Muy_Alta,Alta,1,7,5,7,7,7
1850,27,No,Travel_Frequently,Research & Development,5,Universitaria,Software Engineer,Muy_Alta,Alta,1,Laboratory Technician,Alta,Single,2379.0,0,Yes,14,Alta,Alta,0,6,3,5,0,2
1853,32,No,Travel_Frequently,Sales,10,Universitaria,Marketing,Muy_Alta,Alta,2,Sales Executive,Alta,Single,4648.0,8,No,13,Alta,Alta,0,4,2,0,0,0
1856,47,No,Travel_Rarely,Research & Development,9,Universitaria,Software Engineer,Media,Alta,1,Laboratory Technician,Alta,Single,2105.0,4,No,12,Alta,Alta,0,7,2,2,2,0
1857,46,No,Travel_Rarely,Research & Development,2,Universitaria,Software Engineer,Muy_Alta,Alta,3,Data Scientist,Alta,Divorced,8578.0,3,No,14,Alta,Alta,1,12,4,9,4,7
1858,28,No,Non-Travel,Human Resources,1,Universitaria,Life Sciences,Alta,Alta,1,Human Resources,Alta,Divorced,2706.0,1,No,15,Alta,Media,1,3,2,3,2,2
1859,29,No,Travel_Rarely,Research & Development,29,Primaria,Software Engineer,Muy_Alta,Baja,2,Software Engineer,Baja,Divorced,6384.0,8,No,17,Alta,Muy_Alta,2,11,3,7,1,6
1860,42,No,Travel_Rarely,Financial,8,Universitaria,Ingeniería Administrativa,Muy_Alta,Alta,1,Treasurer,Alta,Single,3968.0,4,No,13,Alta,Muy_Alta,0,8,3,0,0,0
1862,32,Yes,Travel_Rarely,Sales,2,Universitaria,Marketing,Alta,Media,2,Sales Executive,Media,Single,9907.0,7,Yes,12,Alta,Alta,0,7,3,2,2,2
1863,46,No,Travel_Rarely,Sales,3,Master,Technical Degree,Baja,Muy_Alta,4,Sales Executive,Muy_Alta,Divorced,13225.0,2,No,12,Alta,Muy_Alta,1,25,5,19,2,8
1864,27,No,Travel_Rarely,Sales,23,Universitaria,Medical,Media,Media,2,Sales Representative,Media,Married,3540.0,1,No,21,Muy_Alta,Muy_Alta,1,9,5,9,5,8
1865,29,No,Travel_Rarely,Human Resources,6,Universitaria,Medical,Muy_Alta,Media,1,Human Resources,Media,Married,2804.0,1,No,11,Alta,Muy_Alta,0,1,3,1,0,0
1866,43,No,Travel_Rarely,Research & Development,6,Universitaria,Systems Engineer,Baja,Media,5,CTO,Media,Married,19392.0,7,No,13,Alta,Muy_Alta,0,21,2,16,6,14
1867,48,No,Travel_Rarely,Research & Development,10,Universitaria,Software Engineer,Muy_Alta,Media,5,Research Director,Media,Married,19665.0,4,No,12,Alta,Muy_Alta,0,29,3,22,12,9
1868,29,Yes,Travel_Frequently,Financial,24,Universitaria,Ingeniería Administrativa,Muy_Alta,Media,1,Financial Analyst,Media,Single,2439.0,1,Yes,24,Muy_Alta,Media,0,1,3,1,1,0
1869,46,Yes,Travel_Rarely,Sales,10,Universitaria,Life Sciences,Alta,Alta,3,Sales Executive,Alta,Married,7314.0,5,No,21,Muy_Alta,Alta,3,14,2,8,0,7
1870,27,No,Travel_Frequently,Research & Development,15,Universitaria,Software Engineer,Muy_Alta,Media,1,Research Scientist,Media,Married,4774.0,0,No,19,Alta,Muy_Alta,1,8,2,7,7,3
1873,55,No,Travel_Rarely,Research & Development,2,Universitaria,Software Technologist,Media,Media,1,Research Scientist,Media,Married,2662.0,8,No,20,Muy_Alta,Media,1,19,2,5,0,4
1875,28,No,Travel_Rarely,Sales,3,Universitaria,Medical,Media,Alta,1,Sales Representative,Alta,Married,2856.0,1,No,19,Alta,Muy_Alta,1,1,3,1,0,0
1876,30,Yes,Travel_Rarely,Sales,9,Universitaria,Medical,Media,Alta,1,Sales Representative,Alta,Single,1081.0,1,No,13,Alta,Alta,0,1,3,1,0,0
1878,22,Yes,Travel_Rarely,Research & Development,7,Universitaria,Software Engineer,Muy_Alta,Alta,1,Research Scientist,Alta,Single,2472.0,1,Yes,23,Muy_Alta,Baja,0,1,2,1,0,0
1880,36,No,Travel_Rarely,Sales,10,Universitaria,Technical Degree,Media,Media,2,Sales Executive,Media,Married,5673.0,1,Yes,13,Alta,Baja,1,10,4,10,1,7
1882,34,No,Travel_Rarely,Sales,4,Universitaria,Life Sciences,Alta,Alta,3,Sales Executive,Alta,Married,9713.0,2,Yes,13,Alta,Muy_Alta,3,9,3,5,1,0
1883,29,No,Travel_Rarely,Research & Development,7,Universitaria,Software Engineer,Muy_Alta,Alta,1,Laboratory Technician,Alta,Single,2062.0,3,No,14,Alta,Media,0,11,2,3,1,2
1885,37,No,Travel_Rarely,Research & Development,7,Universitaria,Systems Engineer,Muy_Alta,Alta,2,Research Scientist,Alta,Married,4284.0,5,Yes,22,Muy_Alta,Alta,1,16,2,5,0,4
1886,35,No,Travel_Rarely,Research & Development,16,Secundaria,Other,Muy_Alta,Media,2,Data Scientist,Media,Married,4788.0,0,Yes,11,Alta,Muy_Alta,0,4,2,3,0,2
1888,45,No,Travel_Rarely,Research & Development,25,Universitaria,Software Engineer,Media,Media,2,Data Scientist,Media,Married,5906.0,0,No,13,Alta,Muy_Alta,2,10,2,9,3,8
1892,40,No,Travel_Rarely,Financial,1,Universitaria,Ingeniería Administrativa,Baja,Alta,4,CFO,Alta,Divorced,16823.0,2,No,11,Alta,Baja,1,22,3,19,11,16
1893,26,No,Travel_Rarely,Research & Development,1,Universitaria,Software Engineer,Media,Media,1,Research Scientist,Media,Married,2933.0,1,Yes,13,Alta,Alta,1,1,3,1,1,0
1898,27,No,Travel_Rarely,Sales,2,Master,Medical,Baja,Muy_Alta,2,Sales Executive,No aplica,Single,6500.0,0,No,14,Alta,Media,0,9,5,8,0,7
1900,48,No,Travel_Frequently,Research & Development,22,Universitaria,Systems Engineer,Muy_Alta,Alta,4,CTO,Alta,Divorced,17174.0,3,No,11,Alta,Media,1,24,3,22,4,7
1903,44,No,Travel_Rarely,Research & Development,1,Master,Software Engineer,Media,Muy_Alta,2,Software Engineer,Muy_Alta,Married,5033.0,2,No,15,Alta,Muy_Alta,1,10,5,2,2,2
1905,34,Yes,Non-Travel,Research & Development,16,Primaria,Software Technologist,Muy_Alta,Baja,1,Research Scientist,Baja,Married,2307.0,1,Yes,23,Muy_Alta,Media,1,5,2,5,3,0
1907,56,Yes,Travel_Rarely,Research & Development,24,Universitaria,Software Engineer,Baja,No aplica,1,Laboratory Technician,No aplica,Single,2587.0,1,No,16,Alta,Muy_Alta,0,5,3,4,1,0
1908,36,No,Travel_Rarely,Sales,17,Universitaria,Marketing,Alta,Media,2,Sales Executive,Media,Married,5507.0,2,No,16,Alta,Alta,2,12,1,4,1,3
1909,41,No,Travel_Rarely,Sales,8,Universitaria,Marketing,Alta,Alta,2,Sales Executive,Alta,Married,4393.0,5,No,21,Muy_Alta,Alta,1,14,3,5,1,4
1911,42,No,Travel_Rarely,Research & Development,6,Universitaria,Systems Engineer,Alta,Alta,3,Research Director,Alta,Married,13348.0,9,No,13,Alta,Media,1,18,3,13,5,7
1912,31,No,Travel_Rarely,Sales,10,Universitaria,Medical,Alta,Alta,2,Sales Executive,Alta,Divorced,6583.0,2,Yes,11,Alta,Muy_Alta,1,8,2,5,1,4
1915,34,No,Travel_Rarely,Sales,3,Universitaria,Medical,Muy_Alta,Media,2,Sales Executive,Media,Married,8103.0,3,Yes,12,Alta,Alta,0,9,3,4,0,1
1916,31,No,Travel_Rarely,Research & Development,4,Master,Systems Engineer,Baja,Muy_Alta,1,Laboratory Technician,Muy_Alta,Divorced,3978.0,8,No,12,Alta,Media,1,4,0,2,2,2
1918,26,No,Travel_Frequently,Research & Development,6,Master,Other,Alta,Muy_Alta,1,Laboratory Technician,Muy_Alta,Married,2544.0,0,No,18,Alta,Baja,1,8,3,7,7,7
1922,45,No,Travel_Frequently,Research & Development,1,Universitaria,Systems Engineer,Media,Alta,2,Software Engineer,Alta,Single,5399.0,4,No,12,Alta,Alta,0,12,3,4,0,3
1924,33,No,Travel_Rarely,Sales,10,Universitaria,Marketing,Media,Alta,2,Sales Executive,Alta,Single,5487.0,1,No,14,Alta,Media,0,10,2,10,0,9
1927,28,No,Travel_Frequently,Sales,1,Universitaria,Life Sciences,Alta,Media,2,Sales Executive,Media,Married,6834.0,1,Yes,12,Alta,Alta,1,7,2,7,0,7
1928,29,Yes,Travel_Frequently,Sales,24,Universitaria,Technical Degree,Alta,Muy_Alta,1,Sales Representative,Muy_Alta,Single,1091.0,1,No,17,Alta,Muy_Alta,0,1,3,1,0,0
1929,39,No,Non-Travel,Sales,21,Primaria,Life Sciences,Baja,Baja,2,Sales Executive,Baja,Married,5736.0,6,No,19,Alta,Alta,1,10,1,3,1,2
1931,27,No,Travel_Rarely,Research & Development,2,Universitaria,Software Technologist,Media,Alta,1,Research Scientist,Alta,Married,2226.0,1,No,11,Alta,Alta,1,6,3,5,1,2
1932,34,No,Travel_Frequently,Research & Development,22,Secundaria,Other,Alta,Media,2,Research Scientist,Media,Married,5747.0,1,Yes,15,Alta,Media,0,16,3,15,6,11
1933,28,Yes,Travel_Rarely,Sales,13,Universitaria,Marketing,Muy_Alta,Alta,2,Sales Executive,Alta,Single,9854.0,3,Yes,11,Alta,Muy_Alta,0,6,0,2,2,2
1935,56,No,Travel_Rarely,Sales,11,Universitaria,Marketing,Muy_Alta,Media,2,Sales Executive,Media,Married,5380.0,4,No,16,Alta,Alta,1,6,3,0,0,0
1937,38,No,Travel_Frequently,Research & Development,8,Universitaria,Systems Engineer,Muy_Alta,Media,2,Research Scientist,No aplica,Divorced,2133.0,1,Yes,16,Alta,Alta,1,20,3,20,0,7
1938,58,No,Travel_Rarely,Sales,21,Universitaria,Life Sciences,Muy_Alta,Alta,4,CMO,Alta,Married,17875.0,4,Yes,13,Alta,Alta,1,29,2,1,0,0
1939,32,Yes,Travel_Frequently,Research & Development,5,Master,Software Engineer,Baja,Muy_Alta,1,Research Scientist,Muy_Alta,Single,2432.0,3,Yes,14,Alta,Baja,0,8,2,4,0,3
1940,38,No,Travel_Rarely,Financial,9,Universitaria,Ingeniería Administrativa,Media,Alta,1,Financial Analyst,Alta,Divorced,4771.0,2,No,19,Alta,Muy_Alta,2,10,0,5,0,3
1941,49,No,Travel_Frequently,Research & Development,2,Universitaria,Software Engineer,Media,Alta,5,Research Director,Alta,Married,19161.0,3,No,15,Alta,Muy_Alta,0,28,3,5,4,3
1943,42,No,Travel_Rarely,Sales,12,Universitaria,Marketing,Media,Alta,2,Sales Executive,Alta,Divorced,5087.0,3,Yes,12,Alta,Alta,2,14,4,0,0,0
1944,27,Yes,Travel_Frequently,Human Resources,22,Universitaria,Human Resources,Baja,Media,1,Human Resources,Media,Married,2863.0,1,No,12,Alta,Baja,0,1,2,1,0,0
1945,35,No,Travel_Rarely,Sales,18,Universitaria,Medical,Media,Alta,2,Sales Executive,Alta,Married,5561.0,0,No,16,Alta,Muy_Alta,1,6,2,5,0,4
1947,28,No,Non-Travel,Research & Development,16,Universitaria,Systems Engineer,Alta,Alta,1,Research Scientist,Alta,Single,2144.0,1,No,14,Alta,Alta,0,5,3,5,1,4
1948,31,No,Non-Travel,Research & Development,3,Universitaria,Systems Engineer,Alta,Alta,1,Research Scientist,Alta,Divorced,3065.0,1,Yes,13,Alta,Muy_Alta,1,4,3,4,2,3
1949,36,No,Non-Travel,Research & Development,9,Universitaria,Software Engineer,Baja,Muy_Alta,1,Laboratory Technician,Muy_Alta,Married,2810.0,1,No,22,Muy_Alta,Media,0,5,3,5,0,2
1950,34,No,Travel_Rarely,Sales,1,Universitaria,Marketing,Baja,Alta,3,Sales Executive,Alta,Single,9888.0,1,No,21,Muy_Alta,Baja,0,14,3,14,2,1
1951,34,No,Travel_Rarely,Sales,13,Universitaria,Medical,Muy_Alta,Alta,3,Sales Executive,Alta,Divorced,8628.0,1,No,18,Alta,Alta,1,9,2,8,1,1
1952,26,No,Travel_Rarely,Research & Development,1,Universitaria,Systems Engineer,Alta,Alta,1,Laboratory Technician,Alta,Single,2867.0,0,No,13,Alta,Muy_Alta,0,8,6,7,7,6
1954,29,No,Travel_Rarely,Research & Development,1,Universitaria,Software Engineer,Baja,Alta,2,Software Engineer,Alta,Married,5373.0,0,No,12,Alta,Baja,1,6,5,5,0,2
1955,32,No,Non-Travel,Financial,15,Universitaria,Finanzas,Alta,Alta,2,Coordinator,Alta,Divorced,6667.0,5,No,18,Alta,Media,1,9,6,5,1,2
1956,31,No,Travel_Frequently,Research & Development,1,Primaria,Software Engineer,Muy_Alta,Baja,2,Research Scientist,No aplica,Married,5003.0,1,No,21,Muy_Alta,Media,0,10,6,10,8,7
1960,28,Yes,Travel_Rarely,Research & Development,17,Universitaria,Software Technologist,Alta,Media,1,Laboratory Technician,Media,Divorced,2367.0,5,No,12,Alta,Baja,1,6,2,4,0,3
1962,35,No,Travel_Rarely,Sales,7,Universitaria,Life Sciences,Alta,Alta,2,Sales Executive,Alta,Married,5204.0,1,Yes,11,Alta,Muy_Alta,0,10,2,10,0,9
1965,27,No,Travel_Rarely,Sales,9,Universitaria,Marketing,Muy_Alta,Alta,2,Sales Executive,Alta,Single,4105.0,1,No,14,Alta,Baja,0,7,5,7,0,7
1966,32,No,Travel_Rarely,Research & Development,5,Universitaria,Software Engineer,Muy_Alta,Media,2,Data Scientist,Media,Single,9679.0,8,No,24,Muy_Alta,Media,0,8,1,1,0,0
1967,31,Yes,Travel_Frequently,Sales,26,Universitaria,Marketing,Baja,Alta,2,Sales Executive,Alta,Married,5617.0,1,Yes,11,Alta,Alta,0,10,4,10,0,8
1968,53,Yes,Travel_Rarely,Sales,24,Universitaria,Life Sciences,Baja,Alta,3,Sales Executive,Alta,Single,10448.0,6,Yes,13,Alta,Media,0,15,2,2,2,2
1969,54,No,Travel_Rarely,Research & Development,9,Universitaria,Software Engineer,Baja,Alta,2,Research Scientist,Alta,Married,2897.0,3,No,11,Alta,Alta,2,9,6,4,2,3
1970,33,No,Travel_Frequently,Research & Development,7,Universitaria,Software Engineer,Muy_Alta,Alta,2,Software Engineer,Alta,Divorced,5968.0,1,No,20,Muy_Alta,Alta,3,9,2,9,2,8
1971,43,No,Travel_Rarely,Research & Development,11,Universitaria,Software Engineer,Baja,Alta,3,Software Engineer,Alta,Married,7510.0,1,No,17,Alta,Media,1,10,1,10,0,9
1973,55,No,Travel_Rarely,Human Resources,26,Master,Human Resources,Alta,Muy_Alta,5,Talent Manager,Muy_Alta,Married,19636.0,4,Yes,18,Alta,Baja,1,35,0,10,1,4
1974,31,No,Travel_Rarely,Research & Development,2,Primaria,Systems Engineer,Muy_Alta,Baja,1,Laboratory Technician,Baja,Divorced,1129.0,1,Yes,11,Alta,Alta,3,1,4,1,0,0
1975,39,No,Travel_Rarely,Sales,15,Universitaria,Marketing,Media,Alta,4,Sales Executive,Alta,Single,13341.0,0,No,12,Alta,Baja,0,21,3,20,11,10
1976,42,No,Non-Travel,Research & Development,23,Universitaria,Software Engineer,Muy_Alta,Media,2,Research Scientist,Media,Single,4332.0,1,No,12,Alta,Muy_Alta,0,20,2,20,3,7
1979,31,No,Non-Travel,Research & Development,10,Universitaria,Systems Engineer,Alta,Alta,3,Research Director,Alta,Married,11031.0,4,No,20,Muy_Alta,Alta,1,13,2,11,4,8
1980,54,No,Travel_Rarely,Research & Development,10,Universitaria,Systems Engineer,Alta,Alta,2,Data Scientist,No aplica,Single,4440.0,6,Yes,19,Alta,Muy_Alta,0,9,3,5,1,4
1981,24,No,Travel_Rarely,Research & Development,1,Universitaria,Software Engineer,Media,Media,2,Software Engineer,Media,Single,4617.0,1,No,12,Alta,Media,0,4,2,4,1,2
1982,23,No,Travel_Rarely,Financial,12,Universitaria,Other,Muy_Alta,Alta,1,Treasurer,Alta,Single,2647.0,1,No,13,Alta,Alta,0,5,6,5,1,4
1985,40,No,Travel_Frequently,Financial,11,Universitaria,Contaduría,Muy_Alta,Alta,2,Treasurer,Alta,Married,6323.0,1,No,11,Alta,Baja,1,10,2,10,9,4
1986,40,No,Travel_Rarely,Sales,2,Universitaria,Marketing,Media,No aplica,2,Sales Executive,No aplica,Married,5677.0,3,No,14,Alta,Alta,1,15,4,11,5,10
1989,30,No,Travel_Rarely,Financial,1,Universitaria,Finanzas,Muy_Alta,Alta,1,Treasurer,Alta,Married,3748.0,1,No,13,Alta,Alta,0,12,6,12,1,7
1992,25,No,Travel_Rarely,Financial,2,Universitaria,Other,Muy_Alta,Alta,1,Treasurer,Alta,Divorced,3977.0,6,Yes,19,Alta,Alta,1,7,2,2,0,2
1993,47,No,Travel_Rarely,Research & Development,25,Universitaria,Systems Engineer,Baja,Alta,3,Software Engineer,Alta,Single,8633.0,2,No,23,Muy_Alta,Media,0,25,3,17,12,11
1994,33,No,Non-Travel,Research & Development,1,Universitaria,Systems Engineer,Media,Media,1,Laboratory Technician,Media,Divorced,2008.0,1,No,12,Alta,Alta,3,1,2,1,0,0
1995,38,No,Travel_Rarely,Sales,1,Universitaria,Life Sciences,Muy_Alta,Alta,2,Sales Executive,Alta,Married,4440.0,0,No,15,Alta,Baja,2,16,3,15,5,8
1997,38,No,Travel_Frequently,Research & Development,6,Universitaria,Software Engineer,Baja,Media,2,Data Scientist,Media,Married,5321.0,2,No,11,Alta,Muy_Alta,1,10,1,8,7,7
1998,42,No,Travel_Rarely,Research & Development,18,Universitaria,Software Engineer,Muy_Alta,Alta,2,Research Scientist,Alta,Divorced,5410.0,6,Yes,17,Alta,Alta,1,9,3,4,1,2
1999,41,No,Travel_Rarely,Research & Development,1,Universitaria,Software Engineer,Muy_Alta,Alta,1,Research Scientist,Alta,Married,2782.0,3,No,22,Muy_Alta,Baja,1,12,3,5,1,0
2000,47,No,Non-Travel,Research & Development,1,Universitaria,Systems Engineer,Alta,Alta,3,Research Director,No aplica,Married,11957.0,0,No,18,Alta,Baja,2,14,3,13,5,12
2003,35,No,Travel_Rarely,Research & Development,11,Universitaria,Systems Engineer,Muy_Alta,Alta,1,Laboratory Technician,Alta,Married,2660.0,7,Yes,11,Alta,Alta,1,5,3,2,2,2
2007,22,No,Travel_Rarely,Research & Development,1,Universitaria,Software Engineer,Muy_Alta,Alta,1,Research Scientist,Alta,Single,3375.0,0,No,12,Alta,Muy_Alta,0,4,2,3,1,2
2008,35,No,Travel_Rarely,Research & Development,9,Universitaria,Systems Engineer,Media,Alta,2,Research Scientist,Alta,Single,5098.0,1,No,19,Alta,Media,0,10,5,10,0,8
2009,33,No,Travel_Rarely,Financial,15,Universitaria,Finanzas,Media,Alta,2,Coordinator,Alta,Married,4878.0,0,Yes,13,Alta,Baja,1,10,6,9,8,1
2010,32,No,Travel_Rarely,Financial,29,Universitaria,Ingeniería Administrativa,Alta,Media,1,Treasurer,Media,Single,2837.0,1,No,13,Alta,Alta,0,6,3,6,4,1
2014,39,No,Travel_Rarely,Financial,24,Universitaria,Ingeniería Administrativa,Baja,Alta,2,Financial Analyst,Alta,Single,4108.0,7,No,13,Alta,Baja,0,18,2,7,1,7
2015,38,No,Travel_Rarely,Research & Development,10,Primaria,Systems Engineer,Media,Baja,3,Research Director,Baja,Married,13206.0,3,No,12,Alta,Baja,1,20,3,18,1,11
2016,32,No,Travel_Rarely,Sales,1,Universitaria,Marketing,Alta,Alta,3,Sales Executive,No aplica,Married,10422.0,1,No,19,Alta,Alta,2,14,3,14,5,7
2017,37,No,Travel_Rarely,Financial,10,Master,Ingeniería Administrativa,Alta,Muy_Alta,3,Financial Director,Muy_Alta,Married,13744.0,1,Yes,25,Muy_Alta,Baja,1,16,2,16,6,8
